N,m,fm,hmm,hMM,emm,eMM,emM,eMm
1000,2,0.15,0.0,0.72,0.0,0.814629258517034,0.03507014028056112,0.15030060120240482
1000,2,0.33,0.0,0.73,0.0,0.6207414829659319,0.048597194388777555,0.3306613226452906
1000,2,0.4,0.0,0.73,0.0,0.5398496240601504,0.060651629072681706,0.3994987468671679
1000,2,0.49,0.0,0.73,0.0,0.4393787575150301,0.0716432865731463,0.48897795591182364
1000,2,0.15,0.0,0.73,0.0,0.8201402805611222,0.029559118236472944,0.15030060120240482
1000,2,0.33,0.0,0.74,0.0,0.6115288220551378,0.05914786967418546,0.3293233082706767
1000,2,0.4,0.0,0.74,0.0,0.5542168674698795,0.04718875502008032,0.3985943775100402
1000,2,0.49,0.0,0.74,0.0,0.44488977955911824,0.06513026052104208,0.48997995991983967
1000,2,0.15,0.0,0.74,0.0,0.8221442885771543,0.02755511022044088,0.15030060120240482
1000,2,0.33,0.0,0.75,0.0,0.6187374749498998,0.051603206412825654,0.32965931863727455
1000,2,0.4,0.0,0.75,0.0,0.5430861723446894,0.056112224448897796,0.40080160320641284
1000,2,0.49,0.0,0.75,0.0,0.44511278195488724,0.06616541353383458,0.48872180451127817
1000,2,0.15,0.0,0.75,0.0,0.8161322645290581,0.03356713426853707,0.15030060120240482
1000,2,0.33,0.0,0.76,0.0,0.6277555110220441,0.04158316633266533,0.3306613226452906
1000,2,0.4,0.0,0.76,0.0,0.5528822055137844,0.047619047619047616,0.3994987468671679
1000,2,0.49,0.0,0.76,0.0,0.4606516290726817,0.04962406015037594,0.48972431077694234
1000,2,0.15,0.0,0.76,0.0,0.8176352705410822,0.03206412825651302,0.15030060120240482
1000,2,0.33,0.0,0.77,0.0,0.6323971915747242,0.03861584754262788,0.32898696088264795
1000,2,0.4,0.0,0.77,0.0,0.5511022044088176,0.04909819639278557,0.3997995991983968
1000,2,0.49,0.0,0.77,0.0,0.4498997995991984,0.05911823647294589,0.4909819639278557
1000,2,0.15,0.0,0.77,0.0,0.814128256513026,0.03557114228456914,0.15030060120240482
1000,2,0.33,0.0,0.78,0.0,0.634856855851331,0.03817177297840281,0.3269713711702662
1000,2,0.4,0.0,0.78,0.0,0.5493734335839598,0.05112781954887218,0.3994987468671679
1000,2,0.49,0.0,0.78,0.0,0.46265664160401004,0.047619047619047616,0.48972431077694234
1000,2,0.15,0.0,0.78,0.0,0.8286573146292585,0.022044088176352707,0.1492985971943888
1000,2,0.33,0.0,0.79,0.0,0.6327655310621243,0.03657314629258517,0.3306613226452906
1000,2,0.4,0.0,0.79,0.0,0.5439036628198696,0.05820371299548419,0.39789262418464627
1000,2,0.49,0.0,0.79,0.0,0.46593186372745493,0.04408817635270541,0.48997995991983967
1000,2,0.15,0.0,0.79,0.0,0.8326653306613226,0.017034068136272545,0.15030060120240482
1000,2,0.33,0.0,0.8,0.0,0.6318956870611836,0.03911735205616851,0.32898696088264795
1000,2,0.4,0.0,0.8,0.0,0.5596192384769539,0.0405811623246493,0.3997995991983968
1000,2,0.49,0.0,0.8,0.0,0.467935871743487,0.041082164328657314,0.4909819639278557
1000,2,0.15,0.0,0.8,0.0,0.8316633266533067,0.01903807615230461,0.1492985971943888
1000,2,0.33,0.0,0.81,0.0,0.6302605210420842,0.04008016032064128,0.32965931863727455
1000,2,0.4,0.0,0.81,0.0,0.5606212424849699,0.03857715430861723,0.40080160320641284
1000,2,0.49,0.0,0.81,0.0,0.47394789579158314,0.03507014028056112,0.4909819639278557
1000,2,0.15,0.0,0.81,0.0,0.8366733466933868,0.013026052104208416,0.15030060120240482
1000,2,0.33,0.0,0.82,0.0,0.6417835671342685,0.02755511022044088,0.3306613226452906
1000,2,0.4,0.0,0.82,0.0,0.5596192384769539,0.0405811623246493,0.3997995991983968
1000,2,0.49,0.0,0.82,0.0,0.4624248496993988,0.04659318637274549,0.4909819639278557
1000,2,0.15,0.0,0.82,0.0,0.8321643286573146,0.018537074148296594,0.1492985971943888
1000,2,0.33,0.0,0.83,0.0,0.6382765531062125,0.031062124248496994,0.3306613226452906
1000,2,0.4,0.0,0.83,0.0,0.5811623246492986,0.01903807615230461,0.3997995991983968
1000,2,0.49,0.0,0.83,0.0,0.46993987975951906,0.04008016032064128,0.48997995991983967
1000,2,0.15,0.0,0.83,0.0,0.8341683366733467,0.015531062124248497,0.15030060120240482
1000,2,0.33,0.0,0.84,0.0,0.6432865731462926,0.027054108216432865,0.32965931863727455
1000,2,0.4,0.0,0.84,0.0,0.5720743345052738,0.029633350075339026,0.39829231541938726
1000,2,0.49,0.0,0.84,0.0,0.48096192384769537,0.02905811623246493,0.48997995991983967
1000,2,0.15,0.0,0.84,0.0,0.8361723446893787,0.013527054108216433,0.15030060120240482
1000,2,0.33,0.0,0.85,0.0,0.6437875751503006,0.02555110220440882,0.3306613226452906
1000,2,0.4,0.0,0.85,0.0,0.5766533066132264,0.023547094188376753,0.3997995991983968
1000,2,0.49,0.0,0.85,0.0,0.48296593186372744,0.026052104208416832,0.4909819639278557
1000,2,0.15,0.0,0.85,0.0,0.8386773547094188,0.011022044088176353,0.15030060120240482
1000,2,0.33,0.0,0.86,0.0,0.6427855711422845,0.02755511022044088,0.32965931863727455
1000,2,0.4,0.0,0.86,0.0,0.5731462925851704,0.026052104208416832,0.40080160320641284
1000,2,0.49,0.0,0.86,0.0,0.4819639278557114,0.027054108216432865,0.4909819639278557
1000,2,0.15,0.0,0.86,0.0,0.8371743486973948,0.012525050100200401,0.15030060120240482
1000,2,0.33,0.0,0.87,0.0,0.6513026052104208,0.018036072144288578,0.3306613226452906
1000,2,0.4,0.0,0.87,0.0,0.5774436090225564,0.02305764411027569,0.3994987468671679
1000,2,0.49,0.0,0.87,0.0,0.48246492985971945,0.02655310621242485,0.4909819639278557
1000,2,0.15,0.0,0.87,0.0,0.8406813627254509,0.009018036072144289,0.15030060120240482
1000,2,0.33,0.0,0.88,0.0,0.6523046092184369,0.018036072144288578,0.32965931863727455
1000,2,0.4,0.0,0.88,0.0,0.5776553106212425,0.023547094188376753,0.39879759519038077
1000,2,0.49,0.0,0.88,0.0,0.48847695390781565,0.02154308617234469,0.48997995991983967
1000,2,0.15,0.0,0.88,0.0,0.8401803607214429,0.010521042084168337,0.1492985971943888
1000,2,0.33,0.0,0.89,0.0,0.6523046092184369,0.018036072144288578,0.32965931863727455
1000,2,0.4,0.0,0.89,0.0,0.5796593186372746,0.020541082164328657,0.3997995991983968
1000,2,0.49,0.0,0.89,0.0,0.4909819639278557,0.018036072144288578,0.4909819639278557
1000,2,0.15,0.0,0.89,0.0,0.8421843687374749,0.00751503006012024,0.15030060120240482
1000,2,0.33,0.0,0.9,0.0,0.6482965931863728,0.021042084168336674,0.3306613226452906
1000,2,0.4,0.0,0.9,0.0,0.5826653306613226,0.01753507014028056,0.3997995991983968
1000,2,0.49,0.0,0.9,0.0,0.48997995991983967,0.02004008016032064,0.48997995991983967
1000,2,0.15,0.0,0.9,0.0,0.842685370741483,0.0070140280561122245,0.15030060120240482
1000,2,0.33,0.0,0.91,0.0,0.655811623246493,0.014529058116232466,0.32965931863727455
1000,2,0.4,0.0,0.91,0.0,0.5896793587174348,0.010521042084168337,0.3997995991983968
1000,2,0.49,0.0,0.91,0.0,0.4879759519038076,0.021042084168336674,0.4909819639278557
1000,2,0.15,0.0,0.91,0.0,0.8461923847695391,0.0035070140280561123,0.15030060120240482
1000,2,0.33,0.0,0.92,0.0,0.657314629258517,0.013026052104208416,0.32965931863727455
1000,2,0.4,0.0,0.92,0.0,0.5856713426853707,0.013527054108216433,0.40080160320641284
1000,2,0.49,0.0,0.92,0.0,0.48892245720040284,0.024672708962739175,0.486404833836858
1000,2,0.15,0.0,0.92,0.0,0.844689378757515,0.00501002004008016,0.15030060120240482
1000,2,0.33,0.0,0.93,0.0,0.6593186372745491,0.011022044088176353,0.32965931863727455
1000,2,0.4,0.0,0.93,0.0,0.5866733466933868,0.012525050100200401,0.40080160320641284
1000,2,0.49,0.0,0.93,0.0,0.498496993987976,0.010521042084168337,0.4909819639278557
1000,2,0.15,0.0,0.93,0.0,0.845691382765531,0.00501002004008016,0.1492985971943888
1000,2,0.33,0.0,0.94,0.0,0.6586466165413534,0.012030075187969926,0.3293233082706767
1000,2,0.4,0.0,0.94,0.0,0.5880582037129954,0.013045659809332665,0.39889613647767186
1000,2,0.49,0.0,0.94,0.0,0.49899799599198397,0.01002004008016032,0.4909819639278557
1000,2,0.15,0.0,0.94,0.0,0.845691382765531,0.004008016032064128,0.15030060120240482
1000,2,0.33,0.0,0.95,0.0,0.6608216432865731,0.009519038076152305,0.32965931863727455
1000,2,0.4,0.0,0.95,0.0,0.5927783350050151,0.009027081243731194,0.3981945837512538
1000,2,0.49,0.0,0.95,0.0,0.5037593984962406,0.006516290726817042,0.48972431077694234
1000,2,0.15,0.0,0.95,0.0,0.8461923847695391,0.0035070140280561123,0.15030060120240482
1000,2,0.33,0.0,0.96,0.0,0.6659979939819458,0.0050150451354062184,0.32898696088264795
1000,2,0.4,0.0,0.96,0.0,0.595691382765531,0.0045090180360721445,0.3997995991983968
1000,2,0.49,0.0,0.96,0.0,0.5035070140280561,0.005511022044088177,0.4909819639278557
1000,2,0.15,0.0,0.96,0.0,0.8461923847695391,0.0035070140280561123,0.15030060120240482
1000,2,0.33,0.0,0.97,0.0,0.6664994984954865,0.004513540621865597,0.32898696088264795
1000,2,0.4,0.0,0.97,0.0,0.594689378757515,0.0045090180360721445,0.40080160320641284
1000,2,0.49,0.0,0.97,0.0,0.506265664160401,0.0040100250626566416,0.48972431077694234
1000,2,0.15,0.0,0.97,0.0,0.8466933867735471,0.003006012024048096,0.15030060120240482
1000,2,0.33,0.0,0.98,0.0,0.6683366733466933,0.001002004008016032,0.3306613226452906
1000,2,0.4,0.0,0.98,0.0,0.593186372745491,0.006012024048096192,0.40080160320641284
1000,2,0.49,0.0,0.98,0.0,0.501503006012024,0.009519038076152305,0.48897795591182364
1000,2,0.15,0.0,0.98,0.0,0.8476953907815631,0.002004008016032064,0.15030060120240482
1000,2,0.33,0.0,0.99,0.0,0.6678356713426854,0.001503006012024048,0.3306613226452906
1000,2,0.4,0.0,0.99,0.0,0.5991983967935872,0.001002004008016032,0.3997995991983968
1000,2,0.49,0.0,0.99,0.0,0.5080160320641283,0.002004008016032064,0.48997995991983967
1000,2,0.15,0.0,0.99,0.0,0.8486973947895792,0.001002004008016032,0.15030060120240482
1000,2,0.33,0.0,1.0,0.0,0.6701754385964912,0.0,0.3298245614035088
1000,2,0.4,0.0,1.0,0.0,0.5991983967935872,0.0,0.40080160320641284
1000,2,0.49,0.0,1.0,0.0,0.5090180360721442,0.0,0.4909819639278557
1000,2,0.15,0.0,1.0,0.0,0.8496993987975952,0.0,0.15030060120240482
1000,2,0.33,0.01,0.0,0.0045090180360721445,0.0,0.6693386773547094,0.32615230460921846
1000,2,0.4,0.01,0.0,0.006012024048096192,0.0,0.6002004008016032,0.3937875751503006
1000,2,0.49,0.01,0.0,0.005511022044088177,0.0,0.5100200400801603,0.4844689378757515
1000,2,0.15,0.01,0.0,0.001010611419909045,0.0,0.8484082870136432,0.1505811015664477
1000,2,0.33,0.01,0.01,0.003006012024048096,0.01002004008016032,0.6603206412825652,0.32665330661322645
1000,2,0.4,0.01,0.01,0.0045090180360721445,0.008517034068136272,0.5916833667334669,0.39529058116232463
1000,2,0.49,0.01,0.01,0.0045090180360721445,0.004008016032064128,0.5060120240480962,0.48547094188376755
1000,2,0.15,0.01,0.01,0.001002004008016032,0.0070140280561122245,0.842685370741483,0.1492985971943888
1000,2,0.33,0.01,0.02,0.0045090180360721445,0.012024048096192385,0.6583166332665331,0.3251503006012024
1000,2,0.4,0.01,0.02,0.006513026052104208,0.01503006012024048,0.5841683366733467,0.3942885771543086
1000,2,0.49,0.01,0.02,0.009018036072144289,0.01002004008016032,0.501002004008016,0.47995991983967934
1000,2,0.15,0.01,0.02,0.000501002004008016,0.028056112224448898,0.8216432865731463,0.1497995991983968
1000,2,0.33,0.01,0.03,0.0035070140280561123,0.018537074148296594,0.6508016032064128,0.3271543086172345
1000,2,0.4,0.01,0.03,0.0035070140280561123,0.01503006012024048,0.5841683366733467,0.3972945891783567
1000,2,0.49,0.01,0.03,0.0070140280561122245,0.018537074148296594,0.4924849699398798,0.4819639278557114
1000,2,0.15,0.01,0.03,0.001503006012024048,0.04308617234468938,0.8066132264529058,0.14879759519038077
1000,2,0.33,0.01,0.04,0.00250501002004008,0.03557114228456914,0.6337675350701403,0.3281563126252505
1000,2,0.4,0.01,0.04,0.0045090180360721445,0.028557114228456915,0.5706412825651302,0.39629258517034066
1000,2,0.49,0.01,0.04,0.0045090180360721445,0.016533066132264528,0.4924849699398798,0.4864729458917836
1000,2,0.15,0.01,0.04,0.0,0.04759519038076152,0.8021042084168337,0.15030060120240482
1000,2,0.33,0.01,0.05,0.004008016032064128,0.034569138276553106,0.6347695390781564,0.32665330661322645
1000,2,0.4,0.01,0.05,0.0035070140280561123,0.030561122244488977,0.5686372745490982,0.3972945891783567
1000,2,0.49,0.01,0.05,0.0045090180360721445,0.025050100200400802,0.48597194388777554,0.4844689378757515
1000,2,0.15,0.01,0.05,0.00250501002004008,0.07965931863727455,0.7700400801603207,0.14779559118236474
1000,2,0.33,0.01,0.06,0.0045090180360721445,0.0435871743486974,0.625751503006012,0.32615230460921846
1000,2,0.4,0.01,0.06,0.00250501002004008,0.041082164328657314,0.5581162324649298,0.3982965931863727
1000,2,0.49,0.01,0.06,0.004008016032064128,0.03156312625250501,0.4784569138276553,0.48597194388777554
1000,2,0.15,0.01,0.06,0.000501002004008016,0.05811623246492986,0.7915831663326653,0.1497995991983968
1000,2,0.33,0.01,0.07,0.000501002004008016,0.07014028056112225,0.6012024048096193,0.3281563126252505
1000,2,0.4,0.01,0.07,0.0045090180360721445,0.04158316633266533,0.5576152304609219,0.39629258517034066
1000,2,0.49,0.01,0.07,0.00250501002004008,0.03907815631262525,0.46993987975951906,0.48847695390781565
1000,2,0.15,0.01,0.07,0.0,0.0811623246492986,0.7685370741482966,0.15030060120240482
1000,2,0.33,0.01,0.08,0.006513026052104208,0.06012024048096192,0.6112224448897795,0.3221442885771543
1000,2,0.4,0.01,0.08,0.004008016032064128,0.056112224448897796,0.5440881763527055,0.39579158316633267
1000,2,0.49,0.01,0.08,0.009519038076152305,0.03406813627254509,0.47695390781563124,0.47945891783567135
1000,2,0.15,0.01,0.08,0.00250501002004008,0.07615230460921844,0.7745490981963928,0.1467935871743487
1000,2,0.33,0.01,0.09,0.002004008016032064,0.07965931863727455,0.5906813627254509,0.3276553106212425
1000,2,0.4,0.01,0.09,0.004008016032064128,0.06212424849699399,0.5380761523046093,0.39579158316633267
1000,2,0.49,0.01,0.09,0.006012024048096192,0.05511022044088176,0.45390781563126253,0.4849699398797595
1000,2,0.15,0.01,0.09,0.00250501002004008,0.10070140280561123,0.748997995991984,0.14779559118236474
1000,2,0.33,0.01,0.1,0.0035070140280561123,0.0746492985971944,0.5966933867735471,0.3251503006012024
1000,2,0.4,0.01,0.1,0.004008016032064128,0.06462925851703406,0.5355711422845691,0.39579158316633267
1000,2,0.49,0.01,0.1,0.005511022044088177,0.05511022044088176,0.4559118236472946,0.4834669338677355
1000,2,0.15,0.01,0.1,0.000501002004008016,0.1347695390781563,0.7149298597194389,0.1497995991983968
1000,2,0.33,0.01,0.11,0.004008016032064128,0.093687374749499,0.5756513026052105,0.32665330661322645
1000,2,0.4,0.01,0.11,0.00250501002004008,0.0716432865731463,0.5275551102204409,0.3982965931863727
1000,2,0.49,0.01,0.11,0.00501002004008016,0.057615230460921846,0.4534068136272545,0.48396793587174347
1000,2,0.15,0.01,0.11,0.0,0.1658316633266533,0.6838677354709419,0.15030060120240482
1000,2,0.33,0.01,0.12,0.000501002004008016,0.11122244488977956,0.5581162324649298,0.3301603206412826
1000,2,0.4,0.01,0.12,0.0035070140280561123,0.10521042084168336,0.4939879759519038,0.3972945891783567
1000,2,0.49,0.01,0.12,0.00501002004008016,0.0716432865731463,0.43837675350701405,0.4849699398797595
1000,2,0.15,0.01,0.12,0.001002004008016032,0.1683366733466934,0.6823647294589178,0.14829659318637275
1000,2,0.33,0.01,0.13,0.00250501002004008,0.09969939879759519,0.5706412825651302,0.3271543086172345
1000,2,0.4,0.01,0.13,0.00501002004008016,0.07765531062124248,0.5225450901803608,0.39478957915831664
1000,2,0.49,0.01,0.13,0.00501002004008016,0.08266533066132264,0.42635270541082165,0.48597194388777554
1000,2,0.15,0.01,0.13,0.000501002004008016,0.23947895791583165,0.6102204408817635,0.1497995991983968
1000,2,0.33,0.01,0.14,0.0035070140280561123,0.10971943887775551,0.5606212424849699,0.32615230460921846
1000,2,0.4,0.01,0.14,0.002004008016032064,0.11923847695390781,0.47995991983967934,0.39879759519038077
1000,2,0.49,0.01,0.14,0.001503006012024048,0.08066132264529058,0.4283567134268537,0.4894789579158317
1000,2,0.15,0.01,0.14,0.0,0.18236472945891782,0.6683366733466933,0.1492985971943888
1000,2,0.33,0.01,0.15,0.001503006012024048,0.13877755511022044,0.5305611222444889,0.32915831663326656
1000,2,0.4,0.01,0.15,0.003006012024048096,0.09769539078156313,0.5025050100200401,0.3967935871743487
1000,2,0.49,0.01,0.15,0.001503006012024048,0.09519038076152304,0.41382765531062127,0.4894789579158317
1000,2,0.15,0.01,0.15,0.000501002004008016,0.1628256513026052,0.68687374749499,0.1497995991983968
1000,2,0.33,0.01,0.16,0.00250501002004008,0.156813627254509,0.5125250501002004,0.3281563126252505
1000,2,0.4,0.01,0.16,0.004008016032064128,0.11472945891783567,0.4844689378757515,0.3967935871743487
1000,2,0.49,0.01,0.16,0.005511022044088177,0.10170340681362726,0.4093186372745491,0.4834669338677355
1000,2,0.15,0.01,0.16,0.0,0.26402805611222446,0.5856713426853707,0.15030060120240482
1000,2,0.33,0.01,0.17,0.0035070140280561123,0.14829659318637275,0.5220440881763527,0.32615230460921846
1000,2,0.4,0.01,0.17,0.0035070140280561123,0.14178356713426854,0.4574148296593186,0.3972945891783567
1000,2,0.49,0.01,0.17,0.0045090180360721445,0.10320641282565131,0.40681362725450904,0.48547094188376755
1000,2,0.15,0.01,0.17,0.0,0.22144288577154309,0.6282565130260521,0.15030060120240482
1000,2,0.33,0.01,0.18,0.00250501002004008,0.1492985971943888,0.5210420841683366,0.3271543086172345
1000,2,0.4,0.01,0.18,0.0035070140280561123,0.15280561122244488,0.4483967935871743,0.39529058116232463
1000,2,0.49,0.01,0.18,0.00501002004008016,0.12675350701402804,0.3832665330661323,0.4849699398797595
1000,2,0.15,0.01,0.18,0.000501002004008016,0.3191382765531062,0.5305611222444889,0.1497995991983968
1000,2,0.33,0.01,0.19,0.00250501002004008,0.1623246492985972,0.5080160320641283,0.3271543086172345
1000,2,0.4,0.01,0.19,0.0035070140280561123,0.12975951903807614,0.469438877755511,0.3972945891783567
1000,2,0.49,0.01,0.19,0.00501002004008016,0.12474949899799599,0.3842685370741483,0.48597194388777554
1000,2,0.15,0.01,0.19,0.000501002004008016,0.2409819639278557,0.6087174348697395,0.1497995991983968
1000,2,0.33,0.01,0.2,0.001503006012024048,0.19238476953907815,0.4779559118236473,0.3281563126252505
1000,2,0.4,0.01,0.2,0.003006012024048096,0.18036072144288579,0.4188376753507014,0.39779559118236474
1000,2,0.49,0.01,0.2,0.0045090180360721445,0.1287575150300601,0.3812625250501002,0.48547094188376755
1000,2,0.15,0.01,0.2,0.0,0.3271543086172345,0.5225450901803608,0.15030060120240482
1000,2,0.33,0.01,0.21,0.003006012024048096,0.1933867735470942,0.4759519038076152,0.3276553106212425
1000,2,0.4,0.01,0.21,0.001002004008016032,0.18386773547094187,0.4153306613226453,0.3997995991983968
1000,2,0.49,0.01,0.21,0.009519038076152305,0.12174348697394789,0.38927855711422843,0.47945891783567135
1000,2,0.15,0.01,0.21,0.001002004008016032,0.3256513026052104,0.5250501002004008,0.14829659318637275
1000,2,0.33,0.01,0.22,0.003006012024048096,0.18086172344689377,0.4904809619238477,0.3256513026052104
1000,2,0.4,0.01,0.22,0.003006012024048096,0.16432865731462926,0.43587174348697394,0.3967935871743487
1000,2,0.49,0.01,0.22,0.0045090180360721445,0.11122244488977956,0.39779559118236474,0.4864729458917836
1000,2,0.15,0.01,0.22,0.0,0.312625250501002,0.5370741482965932,0.15030060120240482
1000,2,0.33,0.01,0.23,0.000501002004008016,0.24198396793587174,0.4273547094188377,0.3301603206412826
1000,2,0.4,0.01,0.23,0.002004008016032064,0.19138276553106212,0.4088176352705411,0.39779559118236474
1000,2,0.49,0.01,0.23,0.0045090180360721445,0.1523046092184369,0.35771543086172347,0.48547094188376755
1000,2,0.15,0.01,0.23,0.000501002004008016,0.40230460921843686,0.4473947895791583,0.1497995991983968
1000,2,0.33,0.01,0.24,0.002004008016032064,0.24899799599198397,0.42034068136272545,0.3286573146292585
1000,2,0.4,0.01,0.24,0.00250501002004008,0.20190380761523047,0.3982965931863727,0.3972945891783567
1000,2,0.49,0.01,0.24,0.0035070140280561123,0.1623246492985972,0.34769539078156314,0.4864729458917836
1000,2,0.15,0.01,0.24,0.0,0.33216432865731466,0.5195390781563126,0.14829659318637275
1000,2,0.33,0.01,0.25,0.002004008016032064,0.24949899799599198,0.4198396793587174,0.3286573146292585
1000,2,0.4,0.01,0.25,0.00250501002004008,0.19789579158316634,0.4033066132264529,0.39629258517034066
1000,2,0.49,0.01,0.25,0.001002004008016032,0.1653306613226453,0.34468937875751504,0.48897795591182364
1000,2,0.15,0.01,0.25,0.000501002004008016,0.41282565130260523,0.43687374749499,0.1497995991983968
1000,2,0.33,0.01,0.26,0.003006012024048096,0.2680360721442886,0.4013026052104208,0.3276553106212425
1000,2,0.4,0.01,0.26,0.001002004008016032,0.2124248496993988,0.3877755511022044,0.39879759519038077
1000,2,0.49,0.01,0.26,0.0070140280561122245,0.1492985971943888,0.36172344689378755,0.4819639278557114
1000,2,0.15,0.01,0.26,0.0,0.47645290581162325,0.37324649298597196,0.15030060120240482
1000,2,0.33,0.01,0.27,0.000501002004008016,0.27655310621242485,0.3927855711422846,0.3301603206412826
1000,2,0.4,0.01,0.27,0.003006012024048096,0.23647294589178355,0.3637274549098196,0.3967935871743487
1000,2,0.49,0.01,0.27,0.005511022044088177,0.18637274549098196,0.3246492985971944,0.4834669338677355
1000,2,0.15,0.01,0.27,0.000501002004008016,0.3967935871743487,0.4529058116232465,0.1497995991983968
1000,2,0.33,0.01,0.28,0.001503006012024048,0.2720440881763527,0.3972945891783567,0.32915831663326656
1000,2,0.4,0.01,0.28,0.001002004008016032,0.24048096192384769,0.3587174348697395,0.3997995991983968
1000,2,0.49,0.01,0.28,0.0045090180360721445,0.1818637274549098,0.3281563126252505,0.48547094188376755
1000,2,0.15,0.01,0.28,0.0,0.4473947895791583,0.40230460921843686,0.15030060120240482
